"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"8528","P8528","Monitores y proyectores, que no incorporen aparato receptor de televisión; aparatos receptores de televisión, incluso con aparato receptor de radiodifusión o grabación o reproducción de sonido o imagen incorporado","",3,"85","","","","","",""
"_8528410","P8528410","Monitores con tubo de rayos catódicos","",,"","","","","","",""
"85284100","P85284100","De los tipos utilizados exclusiva o principalmente con máquinas automáticas para tratamiento o procesamiento de datos de la partida 8471","",5,"852841","","","","","",""
"852849","P852849","Los demás","",4,"8528","","","","","",""
"85284910","P85284910","En blanco y negro o demás monocromos","",5,"852849","","","","","",""
"_8528493","P8528493","En colores","",,"","","","","","",""
"85284935","P85284935","Que presenta una relación anchura/altura de pantalla inferior a 1,5","",5,"852849","","","","","",""
"_8528499","P8528499","Los demás","",,"","","","","","",""
"85284991","P85284991","Con parámetros de barrido inferiores o iguales a 625 líneas","",5,"852849","","","","","",""
"85284999","P85284999","Con parámetros de barrido superiores a 625 líneas","",5,"852849","","","","","",""
"852859","P852859","Los demás","",4,"8528","","","","","",""
"85285910","P85285910","En blanco y negro o demás monocromos","",5,"852859","","","","","",""
"85285990","P85285990","En colores","",5,"852859","","","","","",""
"_8528610","P8528610","Proyectores","",,"","","","","","",""
"85286100","P85286100","De los tipos utilizados exclusiva o principalmente con máquinas automáticas para tratamiento o procesamiento de datos de la partida 8471","",5,"852861","","","","","",""
"852869","P852869","Los demás","",4,"8528","","","","","",""
"_8528699","P8528699","Los demás","",,"","","","","","",""
"85286991","P85286991","En blanco y negro o demás monocromos","",5,"852869","","","","","",""
"85286999","P85286999","En colores","",5,"852869","","","","","",""
"_85287","P85287","Aparatos receptores de televisión, incluso con aparato receptor de radiodifusión o de grabación o reproducción de sonido o imagen incorporado","",,"","","","","","",""
"852871","P852871","No concebidos para incorporar un dispositivo de visualización (display) o pantalla de vídeo","",4,"8528","","","","","",""
"85287111","P85287111","Conjuntos electrónicos montados, destinados a ser incorporados a una máquina automática para tratamiento o procesamiento de datos","",5,"852871","","","","","",""
"85287119","P85287119","Los demás","",5,"852871","","","","","",""
"85287190","P85287190","Los demás","",5,"852871","","","","","",""
"852872","P852872","Los demás, en colores","",4,"8528","","","","","",""
"85287210","P85287210","Teleproyectores","",5,"852872","","","","","",""
"85287220","P85287220","Con aparato de grabación o reproducción de imagen y sonido incorporado","",5,"852872","","","","","",""
"_852872301","P852872301","Los demás","",,"","","","","","",""
"_852872302","P852872302","Con tubo de imagen incorporado","",,"","","","","","",""
"_852872303","P852872303","Que presenten una relación anchura/altura de pantalla inferior a 1,5, con diagonal de pantalla","",,"","","","","","",""
"85287231","P85287231","Inferior o igual a 42 cm","",5,"852872","","","","","",""
"85287233","P85287233","Superior a 42 cm pero inferior o igual a 52 cm","",5,"852872","","","","","",""
"85287239","P85287239","Superior a 72 cm","",5,"852872","","","","","",""
"_852872501","P852872501","Los demás","",,"","","","","","",""
"_852872502","P852872502","Con parámetros de barrido inferiores o iguales a 625 líneas, con diagonal de pantalla","",,"","","","","","",""
"85287251","P85287251","Inferior o igual a 75 cm","",5,"852872","","","","","",""
"85287275","P85287275","Con parámetros de barrido superiores a 625 líneas","",5,"852872","","","","","",""
"_8528729","P8528729","Los demás","",,"","","","","","",""
"85287299","P85287299","Los demás","",5,"852872","","","","","",""
"85287300","P85287300","Los demás, en blanco y negro o demás monocromos","",5,"852873","","","","","",""
"852910","P852910","Antenas y reflectores de antena de cualquier tipo; partes apropiadas para su utilización con dichos artículos","",4,"8529","","","","","",""
"9027","R9027","Instrumentos y aparatos para análisis físicos o químicos (por ejemplo: polarímetros, refractómetros, espectrómetros, analizadores de gases o de humos); instrumentos y aparatos para ensayos de viscosidad, porosidad, dilatación, tensión superficial o similares o para medidas calorimétricas, acústicas o fotométricas, incluidos los exposímetros; micrótomos","",3,"90","","","","","",""
"902710","R902710","Analizadores de gases o humos","",4,"9027","","","","","",""
"90271010","R90271010","Electrónicos","",5,"902710","","","","","",""
"90271090","R90271090","Los demás","",5,"902710","","","","","",""
"90272000","R90272000","Cromatógrafos e instrumentos de electroforesis","",5,"902720","","","","","",""
"90273000","R90273000","Espectrómetros, espectrofotómetros y espectrógrafos que utilicen radiaciones ópticas (UV, visibles, IR)","",5,"902730","","","","","",""
"90275000","R90275000","Los demás instrumentos y aparatos que utilicen radiaciones ópticas (UV, visibles, IR)","",5,"902750","","","","","",""
"902780","R902780","Los demás instrumentos y aparatos","",4,"9027","","","","","",""
"90278005","R90278005","Exposímetros","",5,"902780","","","","","",""
"_902780101","R902780101","Los demás","",,"","","","","","",""
"_902780102","R902780102","Electrónicos","",,"","","","","","",""
"90278011","R90278011","Peachímetros, erreachímetros y demás aparatos para medir la conductividad","",5,"902780","","","","","",""
"90278017","R90278017","Los demás","",5,"902780","","","","","",""
"_9027809","R9027809","Los demás","",,"","","","","","",""
"90278091","R90278091","Viscosímetros, porosímetros y dilatómetros","",5,"902780","","","","","",""
"90278093","R90278093","Aparatos para el análisis de las propiedades físicas de los materiales semiconductores o de sustratos de visualizadores de cristal líquido o de las capas aislantes y conductoras unidas a éstos durante el proceso de producción de discos (wafers) de material semiconductor o de visualizadores de cristal líquido","",5,"902780","","","","","",""
"90278097","R90278097","Los demás","",5,"902780","","","","","",""
"902790","R902790","Micrótomos; partes y accesorios","",4,"9027","","","","","",""
"90279010","R90279010","Micrótomos","",5,"902790","","","","","",""
"_9027905","R9027905","Partes y accesorios","",,"","","","","","",""
"90279050","R90279050","De aparatos de las subpartidas 9027 20 a 9027 80","",5,"902790","","","","","",""
"90279080","R90279080","De micrótomos o de analizadores de gases o humos","",5,"902790","","","","","",""
"90281000","R90281000","Contadores de gas","",5,"902810","","","","","",""
"90282000","R90282000","Contadores de líquido","",5,"902820","","","","","",""
"902830","R902830","Contadores de electricidad","",4,"9028","","","","","",""
"_9028301","R9028301","Para corriente alterna","",,"","","","","","",""
"90283011","R90283011","Monofásica","",5,"902830","","","","","",""
"90283019","R90283019","Polifásica","",5,"902830","","","","","",""
"90283090","R90283090","Los demás","",5,"902830","","","","","",""
"902890","R902890","Partes y accesorios","",4,"9028","","","","","",""
"90289090","R90289090","Los demás","",5,"902890","","","","","",""
"90291000","R90291000","Cuentarrevoluciones, contadores de producción, taxímetros, cuentakilómetros, podómetros y contadores similares","",5,"902910","","","","","",""
"902920","R902920","Velocímetros y tacómetros; estroboscopios","",4,"9029","","","","","",""
"_9029203","R9029203","Velocímetros y tacómetros","",,"","","","","","",""
"90292031","R90292031","Velocímetros para vehículos terrestres","",5,"902920","","","","","",""
"90292038","R90292038","Los demás","",5,"902920","","","","","",""
"90292090","R90292090","Estroboscopios","",5,"902920","","","","","",""
"90299000","R90299000","Partes y accesorios","",5,"902990","","","","","",""
"90301000","R90301000","Instrumentos y aparatos para medida o detección de radiaciones ionizantes","",5,"903010","","","","","",""
"903020","R903020","Osciloscopios y oscilógrafos","",4,"9030","","","","","",""
"90302010","R90302010","Catódicos","",5,"903020","","","","","",""
"90302030","R90302030","Los demás, con dispositivo registrador","",5,"903020","","","","","",""
"_9030209","R9030209","Los demás","",,"","","","","","",""
"90302091","R90302091","Electrónicos","",5,"903020","","","","","",""
"90302099","R90302099","Los demás","",5,"903020","","","","","",""
"_9030310","R9030310","Los demás instrumentos y aparatos para medida o control de tensión, intensidad, resistencia o potencia","",,"","","","","","",""
"90303100","R90303100","Multímetros, sin dispositivo registrador","",5,"903031","","","","","",""
"90303200","R90303200","Multímetros, con dispositivo registrador","",5,"903032","","","","","",""
"90303310","R90303310","Electrónicos","",5,"903033","","","","","",""
"_9030339","R9030339","Los demás","",,"","","","","","",""
"90303391","R90303391","Voltímetros","",5,"903033","","","","","",""
"90303399","R90303399","Los demás","",5,"903033","","","","","",""
"90303900","R90303900","Los demás, con dispositivo registrador","",5,"903039","","","","","",""
"11031310","B11031310","Con un contenido de materias grasas inferior o igual  al 1,5 % en peso","",5,"110313","","","","","",""
"20086090","D20086090","Inferior a 4,5 kg","",5,"200860","","","","","",""
"22089069","D22089069","Las demás bebidas espirituosas","",5,"220890","","","","","",""
"280540","F280540","Mercurio","",4,"2805","","","","","",""
"28054010","F28054010","Que se presenten en bombonas con un contenido neto de 34,5 kg (peso estándar) y cuyo valor fob sea inferior o igual a 224 € por bombona","",5,"280540","","","","","",""
"28070090","F28070090","Óleum","",5,"280700","","","","","",""
"2809","F2809","Pentaóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, aunque no sean de constitución química definida","",3,"28","","","","","",""
"2811","F2811","Los demás ácidos inorgánicos y los demás compuestos oxigenados inorgánicos de los elementos no metálicos","",3,"28","","","","","",""
"_2811210","F2811210","Los demás compuestos oxigenados inorgánicos de los elementos no metálicos","",,"","","","","","",""
"_28119","F28119","III. DERIVADOS HALOGENADOS, OXIHALOGENADOS O SULFURADOS DE LOS ELEMENTOS NO METÁLICOS","",,"","","","","","",""
"20087051","D20087051","Con un contenido de azúcares superior al 15 % en peso","",5,"200870","","","","","",""
"20087061","D20087061","Con un contenido de azúcares superior al 13 % en peso","",5,"200870","","","","","",""
"20087071","D20087071","Con un contenido de azúcares superior al 15 % en peso","",5,"200870","","","","","",""
"_200880102","D200880102","Con un contenido de azúcares superior al 9 % en peso","",,"","","","","","",""
"20088031","D20088031","Con un grado alcohólico másico adquirido inferior o igual a 11,85 % mas","",5,"200880","","","","","",""
"20088070","D20088070","Con azúcar añadido, en envases inmediatos con un contenido neto inferior o igual a 1 kg","",5,"200880","","","","","",""
"2525","E2525","Mica, incluida la exfoliada en laminillas irregulares (splittings); desperdicios de mica","",3,"25","","","","","",""
"2526","E2526","Esteatita natural, incluso desbastada o simplemente troceada, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares; talco","",3,"25","","","","","",""
"25281000","E25281000","Boratos de sodio naturales y sus concentrados (incluso calcinados)","",5,"252810","","","","","",""
"25292200","E25292200","Con un contenido de fluoruro de calcio superior al 97 % en peso","",5,"252922","","","","","",""
"26060000","E26060000","Minerales de aluminio y sus concentrados","",5,"260600","","","","","",""
"26090000","E26090000","Minerales de estaño y sus concentrados","",5,"260900","","","","","",""
"2612","E2612","Minerales de uranio o torio, y sus concentrados","",3,"26","","","","","",""
"26121090","E26121090","Los demás","",5,"261210","","","","","",""
"29181600","F29181600","Ácido glucónico, sus sales y sus ésteres","",5,"291816","","","","","",""
"29181930","F29181930","Ácido cólico, ácido 3-alfa, 12-alfa-dihidroxi-5-beta-colan-24-oico (ácido desoxicólico), sus sales y sus ésteres","",5,"291819","","","","","",""
"29182200","F29182200","Ácido o-acetilsalicílico, sus sales y sus ésteres","",5,"291822","","","","","",""
"29183000","F29183000","Ácidos carboxílicos con función aldehído o cetona, pero sin otra función oxigenada, sus anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados","",5,"291830","","","","","",""
