"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"64241","664241","Domestic scheduled air transport services of passengers",5,"","6424","","","","","",
"64242","664242","Domestic non-scheduled air transport services of passengers",5,"","6424","","","","","",
"64243","664243","International scheduled air transport services of passengers",5,"","6424","","","","","",
"64244","664244","International non-scheduled air transport services of passengers",5,"","6424","","","","","",
"6425","66425","Space transport services of passengers",4,"","642","","","","","",
"64250","664250","Space transport services of passengers",5,"","6425","","","","","",
"65","665","Freight transport services",2,"","6","","","","","",
"83939","883939","Other scientific and technical consulting services n.e.c.",5,"","8393","","","","","",
"8394","88394","Original compilations of facts/information",4,"","839","","","","","",
"83940","883940","Original compilations of facts/information",5,"","8394","","","","","",
"8395","88395","Translation and interpretation services",4,"","839","","","","","",
"83950","883950","Translation and interpretation services",5,"","8395","","","","","",
"8396","88396","Trademarks and franchises",4,"","839","","","","","",
"83960","883960","Trademarks and franchises",5,"","8396","","","","","",
"8399","88399","Other professional, technical and business services, n.e.c.",4,"","839","","","","","",
"83990","883990","Other professional, technical and business services, n.e.c.",5,"","8399","","","","","",
"84","884","Telecommunications, broadcasting and information supply services",2,"","8","","","","","",
"841","8841","Telephony and other telecommunications services",3,"","84","","","","","",
"8411","88411","Carrier services",4,"","841","","","","","",
"84110","884110","Carrier services",5,"","8411","","","","","",
"8412","88412","Fixed telephony services",4,"","841","","","","","",
"84120","884120","Fixed telephony services",5,"","8412","","","","","",
"8413","88413","Mobile telecommunications services",4,"","841","","","","","",
"84131","884131","Mobile voice services",5,"","8413","","","","","",
"84132","884132","Mobile text services",5,"","8413","","","","","",
"84133","884133","Mobile data services, except text services",5,"","8413","","","","","",
"8414","88414","Private network services",4,"","841","","","","","",
"84140","884140","Private network services",5,"","8414","","","","","",
"8415","88415","Data transmission services",4,"","841","","","","","",
"84150","884150","Data transmission services",5,"","8415","","","","","",
"8419","88419","Other telecommunications services",4,"","841","","","","","",
"84190","884190","Other telecommunications services",5,"","8419","","","","","",
"842","8842","Internet telecommunications services",3,"","84","","","","","",
"8421","88421","Internet backbone services",4,"","842","","","","","",
"84210","884210","Internet backbone services",5,"","8421","","","","","",
"8422","88422","Internet access services",4,"","842","","","","","",
"84221","884221","Narrowband Internet access services",5,"","8422","","","","","",
"84222","884222","Broadband Internet access services",5,"","8422","","","","","",
"8429","88429","Other Internet telecommunications services",4,"","842","","","","","",
"84290","884290","Other Internet telecommunications services",5,"","8429","","","","","",
"843","8843","On-line content",3,"","84","","","","","",
"8431","88431","On-line text based information",4,"","843","","","","","",
"84311","884311","On-line books",5,"","8431","","","","","",
"84312","884312","On-line newspapers and periodicals",5,"","8431","","","","","",
"84313","884313","On-line directories and mailing lists",5,"","8431","","","","","",
"8432","88432","On-line audio content",4,"","843","","","","","",
"84321","884321","Musical audio downloads",5,"","8432","","","","","",
"84322","884322","Streamed audio content",5,"","8432","","","","","",
"8433","88433","On-line video content",4,"","843","","","","","",
"84331","884331","Films and other video downloads",5,"","8433","","","","","",
"84332","884332","Streamed video content",5,"","8433","","","","","",
"8434","88434","Software downloads",4,"","843","","","","","",
"84341","884341","System software downloads",5,"","8434","","","","","",
"84342","884342","Application software downloads",5,"","8434","","","","","",
"8439","88439","Other on-line content",4,"","843","","","","","",
"84391","884391","On-line games",5,"","8439","","","","","",
"84392","884392","On-line software",5,"","8439","","","","","",
"84393","884393","On-line adult content",5,"","8439","","","","","",
"84394","884394","Web search portal content",5,"","8439","","","","","",
"84399","884399","Other on-line content n.e.c.",5,"","8439","","","","","",
"844","8844","News agency services",3,"","84","","","","","",
"8441","88441","News agency services to newspapers and periodicals",4,"","844","","","","","",
"84410","884410","News agency services to newspapers and periodicals",5,"","8441","","","","","",
"8442","88442","News agency services to audiovisual media",4,"","844","","","","","",
"84420","884420","News agency services to audiovisual media",5,"","8442","","","","","",
"845","8845","Library and archive services",3,"","84","","","","","",
"8451","88451","Library services",4,"","845","","","","","",
"84510","884510","Library services",5,"","8451","","","","","",
"8452","88452","Archive services",4,"","845","","","","","",
